addfriend_dz(uid=305512, domain=dom)
addfriend_dz(uid=294814, domain=dom)
addfriend_dz(uid=294813, domain=dom)
addfriend_dz(uid=294812, domain=dom)
addfriend_dz(uid=294811, domain=dom)
addfriend_dz(uid=294810, domain=dom)
addfriend_dz(uid=294809, domain=dom)
addfriend_dz(uid=294808, domain=dom)
addfriend_dz(uid=294807, domain=dom)
addfriend_dz(uid=294806, domain=dom)
addfriend_dz(uid=294805, domain=dom)
addfriend_dz(uid=294804, domain=dom)
addfriend_dz(uid=294803, domain=dom)
addfriend_dz(uid=294802, domain=dom)
addfriend_dz(uid=294801, domain=dom)
addfriend_dz(uid=294800, domain=dom)
addfriend_dz(uid=294799, domain=dom)
addfriend_dz(uid=294798, domain=dom)
addfriend_dz(uid=294797, domain=dom)
addfriend_dz(uid=294796, domain=dom)
addfriend_dz(uid=294795, domain=dom)
addfriend_dz(uid=294794, domain=dom)
addfriend_dz(uid=294793, domain=dom)
addfriend_dz(uid=294792, domain=dom)
addfriend_dz(uid=294791, domain=dom)
addfriend_dz(uid=294790, domain=dom)
addfriend_dz(uid=294789, domain=dom)
addfriend_dz(uid=294788, domain=dom)
addfriend_dz(uid=294787, domain=dom)
addfriend_dz(uid=294786, domain=dom)
addfriend_dz(uid=294785, domain=dom)
addfriend_dz(uid=294784, domain=dom)
addfriend_dz(uid=294783, domain=dom)
addfriend_dz(uid=294782, domain=dom)
addfriend_dz(uid=294781, domain=dom)
addfriend_dz(uid=294780, domain=dom)
addfriend_dz(uid=294779, domain=dom)
addfriend_dz(uid=294778, domain=dom)
addfriend_dz(uid=294777, domain=dom)
addfriend_dz(uid=294776, domain=dom)
addfriend_dz(uid=294775, domain=dom)
addfriend_dz(uid=294774, domain=dom)
addfriend_dz(uid=294773, domain=dom)
addfriend_dz(uid=294772, domain=dom)
addfriend_dz(uid=294771, domain=dom)
addfriend_dz(uid=294770, domain=dom)
addfriend_dz(uid=294769, domain=dom)
addfriend_dz(uid=294768, domain=dom)
addfriend_dz(uid=294767, domain=dom)
addfriend_dz(uid=294766, domain=dom)
addfriend_dz(uid=294765, domain=dom)
addfriend_dz(uid=294764, domain=dom)
addfriend_dz(uid=294763, domain=dom)
addfriend_dz(uid=294762, domain=dom)
addfriend_dz(uid=294761, domain=dom)
addfriend_dz(uid=294760, domain=dom)
addfriend_dz(uid=294759, domain=dom)
addfriend_dz(uid=294758, domain=dom)
addfriend_dz(uid=294757, domain=dom)
addfriend_dz(uid=294756, domain=dom)
addfriend_dz(uid=294755, domain=dom)
addfriend_dz(uid=294754, domain=dom)
addfriend_dz(uid=294753, domain=dom)
addfriend_dz(uid=294752, domain=dom)
addfriend_dz(uid=294751, domain=dom)
addfriend_dz(uid=294750, domain=dom)
addfriend_dz(uid=294749, domain=dom)
addfriend_dz(uid=294748, domain=dom)
addfriend_dz(uid=294747, domain=dom)
addfriend_dz(uid=294746, domain=dom)
addfriend_dz(uid=294745, domain=dom)
addfriend_dz(uid=294744, domain=dom)
addfriend_dz(uid=294743, domain=dom)
addfriend_dz(uid=294742, domain=dom)
addfriend_dz(uid=294741, domain=dom)
addfriend_dz(uid=294740, domain=dom)
addfriend_dz(uid=294739, domain=dom)
addfriend_dz(uid=294738, domain=dom)
addfriend_dz(uid=294737, domain=dom)
addfriend_dz(uid=294736, domain=dom)
addfriend_dz(uid=294735, domain=dom)
addfriend_dz(uid=294734, domain=dom)
addfriend_dz(uid=294733, domain=dom)
addfriend_dz(uid=294732, domain=dom)
addfriend_dz(uid=294731, domain=dom)
addfriend_dz(uid=294730, domain=dom)
addfriend_dz(uid=294729, domain=dom)
addfriend_dz(uid=294728, domain=dom)
addfriend_dz(uid=294727, domain=dom)
addfriend_dz(uid=294726, domain=dom)
addfriend_dz(uid=294725, domain=dom)
addfriend_dz(uid=294724, domain=dom)
addfriend_dz(uid=294723, domain=dom)
addfriend_dz(uid=294722, domain=dom)
addfriend_dz(uid=294721, domain=dom)
addfriend_dz(uid=294720, domain=dom)
addfriend_dz(uid=294719, domain=dom)
addfriend_dz(uid=294718, domain=dom)
addfriend_dz(uid=294717, domain=dom)
addfriend_dz(uid=294716, domain=dom)
addfriend_dz(uid=294715, domain=dom)
addfriend_dz(uid=294714, domain=dom)
addfriend_dz(uid=294713, domain=dom)
addfriend_dz(uid=294712, domain=dom)
addfriend_dz(uid=294711, domain=dom)
addfriend_dz(uid=294710, domain=dom)
addfriend_dz(uid=294709, domain=dom)
addfriend_dz(uid=294708, domain=dom)
addfriend_dz(uid=294707, domain=dom)
addfriend_dz(uid=294706, domain=dom)
addfriend_dz(uid=294705, domain=dom)
addfriend_dz(uid=294704, domain=dom)
addfriend_dz(uid=294703, domain=dom)
addfriend_dz(uid=294702, domain=dom)
addfriend_dz(uid=294701, domain=dom)
addfriend_dz(uid=294700, domain=dom)
addfriend_dz(uid=294699, domain=dom)
addfriend_dz(uid=294698, domain=dom)
addfriend_dz(uid=294697, domain=dom)
addfriend_dz(uid=294696, domain=dom)
addfriend_dz(uid=294695, domain=dom)
addfriend_dz(uid=294694, domain=dom)
addfriend_dz(uid=294693, domain=dom)
addfriend_dz(uid=294692, domain=dom)
addfriend_dz(uid=294691, domain=dom)
addfriend_dz(uid=294690, domain=dom)
addfriend_dz(uid=294689, domain=dom)
addfriend_dz(uid=294688, domain=dom)
addfriend_dz(uid=294687, domain=dom)
addfriend_dz(uid=294686, domain=dom)
addfriend_dz(uid=294685, domain=dom)
addfriend_dz(uid=294684, domain=dom)
addfriend_dz(uid=294683, domain=dom)
addfriend_dz(uid=294682, domain=dom)
addfriend_dz(uid=294681, domain=dom)
addfriend_dz(uid=294680, domain=dom)
addfriend_dz(uid=294679, domain=dom)
addfriend_dz(uid=294678, domain=dom)
addfriend_dz(uid=294677, domain=dom)
addfriend_dz(uid=294676, domain=dom)
addfriend_dz(uid=294675, domain=dom)
addfriend_dz(uid=294674, domain=dom)
addfriend_dz(uid=294673, domain=dom)
addfriend_dz(uid=294672, domain=dom)
addfriend_dz(uid=294671, domain=dom)
addfriend_dz(uid=294670, domain=dom)
addfriend_dz(uid=294669, domain=dom)
addfriend_dz(uid=294668, domain=dom)
addfriend_dz(uid=294667, domain=dom)
addfriend_dz(uid=294666, domain=dom)
addfriend_dz(uid=294665, domain=dom)
addfriend_dz(uid=294664, domain=dom)
addfriend_dz(uid=294663, domain=dom)
addfriend_dz(uid=294662, domain=dom)
addfriend_dz(uid=294661, domain=dom)
addfriend_dz(uid=294660, domain=dom)
addfriend_dz(uid=294659, domain=dom)
addfriend_dz(uid=294658, domain=dom)
addfriend_dz(uid=294657, domain=dom)
addfriend_dz(uid=294656, domain=dom)
addfriend_dz(uid=294655, domain=dom)
addfriend_dz(uid=294654, domain=dom)
addfriend_dz(uid=294653, domain=dom)
addfriend_dz(uid=294652, domain=dom)
addfriend_dz(uid=294651, domain=dom)
addfriend_dz(uid=294650, domain=dom)
addfriend_dz(uid=294649, domain=dom)
addfriend_dz(uid=294648, domain=dom)
addfriend_dz(uid=294647, domain=dom)
addfriend_dz(uid=294646, domain=dom)
addfriend_dz(uid=294645, domain=dom)
addfriend_dz(uid=294644, domain=dom)
addfriend_dz(uid=294643, domain=dom)
addfriend_dz(uid=294642, domain=dom)
addfriend_dz(uid=294641, domain=dom)
addfriend_dz(uid=294640, domain=dom)
addfriend_dz(uid=294639, domain=dom)
addfriend_dz(uid=294638, domain=dom)
addfriend_dz(uid=294637, domain=dom)
addfriend_dz(uid=294636, domain=dom)
addfriend_dz(uid=294635, domain=dom)
addfriend_dz(uid=294634, domain=dom)
addfriend_dz(uid=294633, domain=dom)
addfriend_dz(uid=294632, domain=dom)
addfriend_dz(uid=294631, domain=dom)
addfriend_dz(uid=294630, domain=dom)
addfriend_dz(uid=294629, domain=dom)
addfriend_dz(uid=294628, domain=dom)
addfriend_dz(uid=294627, domain=dom)
addfriend_dz(uid=294626, domain=dom)
addfriend_dz(uid=294625, domain=dom)
addfriend_dz(uid=294624, domain=dom)
addfriend_dz(uid=294623, domain=dom)
addfriend_dz(uid=294622, domain=dom)
addfriend_dz(uid=294621, domain=dom)
addfriend_dz(uid=294620, domain=dom)
addfriend_dz(uid=294619, domain=dom)
addfriend_dz(uid=294618, domain=dom)
addfriend_dz(uid=294617, domain=dom)
addfriend_dz(uid=294616, domain=dom)
addfriend_dz(uid=294615, domain=dom)
addfriend_dz(uid=294614, domain=dom)
addfriend_dz(uid=294613, domain=dom)
addfriend_dz(uid=294612, domain=dom)
addfriend_dz(uid=294611, domain=dom)
addfriend_dz(uid=294610, domain=dom)
addfriend_dz(uid=294609, domain=dom)
addfriend_dz(uid=294608, domain=dom)
addfriend_dz(uid=294607, domain=dom)
addfriend_dz(uid=294606, domain=dom)
addfriend_dz(uid=294605, domain=dom)
addfriend_dz(uid=294604, domain=dom)
addfriend_dz(uid=294603, domain=dom)
addfriend_dz(uid=294602, domain=dom)
addfriend_dz(uid=294601, domain=dom)
addfriend_dz(uid=294600, domain=dom)
addfriend_dz(uid=294599, domain=dom)
addfriend_dz(uid=294598, domain=dom)
addfriend_dz(uid=294597, domain=dom)
addfriend_dz(uid=294596, domain=dom)
addfriend_dz(uid=294595, domain=dom)
addfriend_dz(uid=294594, domain=dom)
addfriend_dz(uid=294593, domain=dom)
addfriend_dz(uid=294592, domain=dom)
addfriend_dz(uid=294591, domain=dom)
addfriend_dz(uid=294590, domain=dom)
addfriend_dz(uid=294589, domain=dom)
addfriend_dz(uid=294588, domain=dom)
addfriend_dz(uid=294587, domain=dom)
addfriend_dz(uid=294586, domain=dom)
addfriend_dz(uid=294585, domain=dom)
addfriend_dz(uid=294584, domain=dom)
addfriend_dz(uid=294583, domain=dom)
addfriend_dz(uid=294582, domain=dom)
addfriend_dz(uid=294581, domain=dom)
addfriend_dz(uid=294580, domain=dom)
addfriend_dz(uid=294579, domain=dom)
addfriend_dz(uid=294578, domain=dom)
addfriend_dz(uid=294577, domain=dom)
addfriend_dz(uid=294576, domain=dom)
addfriend_dz(uid=294575, domain=dom)
addfriend_dz(uid=294574, domain=dom)
addfriend_dz(uid=294573, domain=dom)
addfriend_dz(uid=294572, domain=dom)
addfriend_dz(uid=294571, domain=dom)
addfriend_dz(uid=294570, domain=dom)
addfriend_dz(uid=294569, domain=dom)
addfriend_dz(uid=294568, domain=dom)
addfriend_dz(uid=294567, domain=dom)
addfriend_dz(uid=294566, domain=dom)
addfriend_dz(uid=294565, domain=dom)
addfriend_dz(uid=294564, domain=dom)
addfriend_dz(uid=294563, domain=dom)
addfriend_dz(uid=294562, domain=dom)
addfriend_dz(uid=294561, domain=dom)
addfriend_dz(uid=294560, domain=dom)
addfriend_dz(uid=294559, domain=dom)
addfriend_dz(uid=294558, domain=dom)
addfriend_dz(uid=294557, domain=dom)
addfriend_dz(uid=294556, domain=dom)
addfriend_dz(uid=294555, domain=dom)
addfriend_dz(uid=294554, domain=dom)
addfriend_dz(uid=294553, domain=dom)
addfriend_dz(uid=294552, domain=dom)
addfriend_dz(uid=294551, domain=dom)
addfriend_dz(uid=294550, domain=dom)
addfriend_dz(uid=294549, domain=dom)
addfriend_dz(uid=294548, domain=dom)
addfriend_dz(uid=294547, domain=dom)
addfriend_dz(uid=294546, domain=dom)
addfriend_dz(uid=294545, domain=dom)
addfriend_dz(uid=294544, domain=dom)
addfriend_dz(uid=294543, domain=dom)
addfriend_dz(uid=294542, domain=dom)
addfriend_dz(uid=294541, domain=dom)
addfriend_dz(uid=294540, domain=dom)
addfriend_dz(uid=294539, domain=dom)
addfriend_dz(uid=294538, domain=dom)
addfriend_dz(uid=294537, domain=dom)
addfriend_dz(uid=294536, domain=dom)
addfriend_dz(uid=294535, domain=dom)
addfriend_dz(uid=294534, domain=dom)
addfriend_dz(uid=294533, domain=dom)
addfriend_dz(uid=294532, domain=dom)
addfriend_dz(uid=294531, domain=dom)
addfriend_dz(uid=294530, domain=dom)
addfriend_dz(uid=294529, domain=dom)
addfriend_dz(uid=294528, domain=dom)
addfriend_dz(uid=294527, domain=dom)
addfriend_dz(uid=294526, domain=dom)
addfriend_dz(uid=294525, domain=dom)
addfriend_dz(uid=294524, domain=dom)
addfriend_dz(uid=294523, domain=dom)
addfriend_dz(uid=294522, domain=dom)
addfriend_dz(uid=294521, domain=dom)
addfriend_dz(uid=294520, domain=dom)
addfriend_dz(uid=294519, domain=dom)
addfriend_dz(uid=294518, domain=dom)
addfriend_dz(uid=294517, domain=dom)
addfriend_dz(uid=294516, domain=dom)
addfriend_dz(uid=294515, domain=dom)
addfriend_dz(uid=294514, domain=dom)
addfriend_dz(uid=294513, domain=dom)
addfriend_dz(uid=294512, domain=dom)
addfriend_dz(uid=294511, domain=dom)
addfriend_dz(uid=294510, domain=dom)
addfriend_dz(uid=294509, domain=dom)
addfriend_dz(uid=294508, domain=dom)
addfriend_dz(uid=294507, domain=dom)
addfriend_dz(uid=294506, domain=dom)
addfriend_dz(uid=294505, domain=dom)
addfriend_dz(uid=294504, domain=dom)
addfriend_dz(uid=294503, domain=dom)
addfriend_dz(uid=294502, domain=dom)
addfriend_dz(uid=294501, domain=dom)
addfriend_dz(uid=294500, domain=dom)
addfriend_dz(uid=294499, domain=dom)
addfriend_dz(uid=294498, domain=dom)
addfriend_dz(uid=294497, domain=dom)
addfriend_dz(uid=294496, domain=dom)
addfriend_dz(uid=294495, domain=dom)
addfriend_dz(uid=294494, domain=dom)
addfriend_dz(uid=294493, domain=dom)
addfriend_dz(uid=294492, domain=dom)
addfriend_dz(uid=294491, domain=dom)
addfriend_dz(uid=294490, domain=dom)
addfriend_dz(uid=294489, domain=dom)
addfriend_dz(uid=294488, domain=dom)
addfriend_dz(uid=294487, domain=dom)
addfriend_dz(uid=294486, domain=dom)
addfriend_dz(uid=294485, domain=dom)
addfriend_dz(uid=294484, domain=dom)
addfriend_dz(uid=294483, domain=dom)
addfriend_dz(uid=294482, domain=dom)
addfriend_dz(uid=294481, domain=dom)
addfriend_dz(uid=294480, domain=dom)
addfriend_dz(uid=294479, domain=dom)
addfriend_dz(uid=294478, domain=dom)
addfriend_dz(uid=294477, domain=dom)
addfriend_dz(uid=294476, domain=dom)
addfriend_dz(uid=294475, domain=dom)
addfriend_dz(uid=294474, domain=dom)
addfriend_dz(uid=294473, domain=dom)
addfriend_dz(uid=294472, domain=dom)
addfriend_dz(uid=294471, domain=dom)
addfriend_dz(uid=294470, domain=dom)
addfriend_dz(uid=294469, domain=dom)
addfriend_dz(uid=294468, domain=dom)
addfriend_dz(uid=294467, domain=dom)
addfriend_dz(uid=294466, domain=dom)
addfriend_dz(uid=294465, domain=dom)
addfriend_dz(uid=294464, domain=dom)
addfriend_dz(uid=294463, domain=dom)
addfriend_dz(uid=294462, domain=dom)
addfriend_dz(uid=294461, domain=dom)
addfriend_dz(uid=294460, domain=dom)
addfriend_dz(uid=294459, domain=dom)
addfriend_dz(uid=294458, domain=dom)
addfriend_dz(uid=294457, domain=dom)
addfriend_dz(uid=294456, domain=dom)
addfriend_dz(uid=294455, domain=dom)
addfriend_dz(uid=294454, domain=dom)
addfriend_dz(uid=294453, domain=dom)
addfriend_dz(uid=294452, domain=dom)
addfriend_dz(uid=294451, domain=dom)
addfriend_dz(uid=294450, domain=dom)
addfriend_dz(uid=294449, domain=dom)
addfriend_dz(uid=294448, domain=dom)
addfriend_dz(uid=294447, domain=dom)
addfriend_dz(uid=294446, domain=dom)
addfriend_dz(uid=294445, domain=dom)
addfriend_dz(uid=294444, domain=dom)
addfriend_dz(uid=294443, domain=dom)
addfriend_dz(uid=294442, domain=dom)
addfriend_dz(uid=294441, domain=dom)
addfriend_dz(uid=294440, domain=dom)
addfriend_dz(uid=294439, domain=dom)
addfriend_dz(uid=294438, domain=dom)
addfriend_dz(uid=294437, domain=dom)
addfriend_dz(uid=294436, domain=dom)
addfriend_dz(uid=294435, domain=dom)
addfriend_dz(uid=294434, domain=dom)
addfriend_dz(uid=294433, domain=dom)
addfriend_dz(uid=294432, domain=dom)
addfriend_dz(uid=294431, domain=dom)
addfriend_dz(uid=294430, domain=dom)
addfriend_dz(uid=294429, domain=dom)
addfriend_dz(uid=294428, domain=dom)
addfriend_dz(uid=294427, domain=dom)
addfriend_dz(uid=294426, domain=dom)
addfriend_dz(uid=294425, domain=dom)
addfriend_dz(uid=294424, domain=dom)
addfriend_dz(uid=294423, domain=dom)
addfriend_dz(uid=294422, domain=dom)
addfriend_dz(uid=294421, domain=dom)
addfriend_dz(uid=294420, domain=dom)
addfriend_dz(uid=294419, domain=dom)
addfriend_dz(uid=294418, domain=dom)
addfriend_dz(uid=294417, domain=dom)
addfriend_dz(uid=294416, domain=dom)
addfriend_dz(uid=294415, domain=dom)
addfriend_dz(uid=294414, domain=dom)
addfriend_dz(uid=294413, domain=dom)
addfriend_dz(uid=294412, domain=dom)
addfriend_dz(uid=294411, domain=dom)
addfriend_dz(uid=294410, domain=dom)
addfriend_dz(uid=294409, domain=dom)
addfriend_dz(uid=294408, domain=dom)
addfriend_dz(uid=294407, domain=dom)
addfriend_dz(uid=294406, domain=dom)
addfriend_dz(uid=294405, domain=dom)
addfriend_dz(uid=294404, domain=dom)
addfriend_dz(uid=294403, domain=dom)
addfriend_dz(uid=294402, domain=dom)
addfriend_dz(uid=294401, domain=dom)
addfriend_dz(uid=294400, domain=dom)
addfriend_dz(uid=294399, domain=dom)
addfriend_dz(uid=294398, domain=dom)
addfriend_dz(uid=294397, domain=dom)
addfriend_dz(uid=294396, domain=dom)
addfriend_dz(uid=294395, domain=dom)
addfriend_dz(uid=294394, domain=dom)
addfriend_dz(uid=294393, domain=dom)
addfriend_dz(uid=294392, domain=dom)
addfriend_dz(uid=294391, domain=dom)
addfriend_dz(uid=294390, domain=dom)
addfriend_dz(uid=294389, domain=dom)
addfriend_dz(uid=294388, domain=dom)
addfriend_dz(uid=294387, domain=dom)
addfriend_dz(uid=294386, domain=dom)
addfriend_dz(uid=294385, domain=dom)
addfriend_dz(uid=294384, domain=dom)
addfriend_dz(uid=294383, domain=dom)
addfriend_dz(uid=294382, domain=dom)
addfriend_dz(uid=294381, domain=dom)
addfriend_dz(uid=294380, domain=dom)
addfriend_dz(uid=294379, domain=dom)
addfriend_dz(uid=294378, domain=dom)
addfriend_dz(uid=294377, domain=dom)
addfriend_dz(uid=294376, domain=dom)
addfriend_dz(uid=294375, domain=dom)
addfriend_dz(uid=294374, domain=dom)
addfriend_dz(uid=294373, domain=dom)
addfriend_dz(uid=294372, domain=dom)
addfriend_dz(uid=294371, domain=dom)
addfriend_dz(uid=294370, domain=dom)
addfriend_dz(uid=294369, domain=dom)
addfriend_dz(uid=294368, domain=dom)
addfriend_dz(uid=294367, domain=dom)
addfriend_dz(uid=294366, domain=dom)
addfriend_dz(uid=294365, domain=dom)
addfriend_dz(uid=294364, domain=dom)
addfriend_dz(uid=294363, domain=dom)
addfriend_dz(uid=294362, domain=dom)
addfriend_dz(uid=294361, domain=dom)
addfriend_dz(uid=294360, domain=dom)
addfriend_dz(uid=294359, domain=dom)
addfriend_dz(uid=294358, domain=dom)
addfriend_dz(uid=294357, domain=dom)
addfriend_dz(uid=294356, domain=dom)
addfriend_dz(uid=294355, domain=dom)
addfriend_dz(uid=294354, domain=dom)
addfriend_dz(uid=294353, domain=dom)
addfriend_dz(uid=294352, domain=dom)
addfriend_dz(uid=294351, domain=dom)
addfriend_dz(uid=294350, domain=dom)
addfriend_dz(uid=294349, domain=dom)
addfriend_dz(uid=294348, domain=dom)
addfriend_dz(uid=294347, domain=dom)
addfriend_dz(uid=294346, domain=dom)
addfriend_dz(uid=294345, domain=dom)
addfriend_dz(uid=294344, domain=dom)
addfriend_dz(uid=294343, domain=dom)
addfriend_dz(uid=294342, domain=dom)
addfriend_dz(uid=294341, domain=dom)
addfriend_dz(uid=294340, domain=dom)
addfriend_dz(uid=294339, domain=dom)
addfriend_dz(uid=294338, domain=dom)
addfriend_dz(uid=294337, domain=dom)
addfriend_dz(uid=294336, domain=dom)
addfriend_dz(uid=294335, domain=dom)
addfriend_dz(uid=294334, domain=dom)
addfriend_dz(uid=294333, domain=dom)
addfriend_dz(uid=294332, domain=dom)
addfriend_dz(uid=294331, domain=dom)
addfriend_dz(uid=294330, domain=dom)
addfriend_dz(uid=294329, domain=dom)
addfriend_dz(uid=294328, domain=dom)
addfriend_dz(uid=294327, domain=dom)
addfriend_dz(uid=294326, domain=dom)
addfriend_dz(uid=294325, domain=dom)
addfriend_dz(uid=294324, domain=dom)
addfriend_dz(uid=294323, domain=dom)
addfriend_dz(uid=294322, domain=dom)
addfriend_dz(uid=294321, domain=dom)
addfriend_dz(uid=294320, domain=dom)
addfriend_dz(uid=294319, domain=dom)
addfriend_dz(uid=294318, domain=dom)
addfriend_dz(uid=294317, domain=dom)
addfriend_dz(uid=294316, domain=dom)
addfriend_dz(uid=294315, domain=dom)
addfriend_dz(uid=294314, domain=dom)
addfriend_dz(uid=294313, domain=dom)
addfriend_dz(uid=294312, domain=dom)
addfriend_dz(uid=294311, domain=dom)
addfriend_dz(uid=294310, domain=dom)
addfriend_dz(uid=294309, domain=dom)
addfriend_dz(uid=294308, domain=dom)
addfriend_dz(uid=294307, domain=dom)
addfriend_dz(uid=294306, domain=dom)
addfriend_dz(uid=294305, domain=dom)
addfriend_dz(uid=294304, domain=dom)
addfriend_dz(uid=294303, domain=dom)
addfriend_dz(uid=294302, domain=dom)
addfriend_dz(uid=294301, domain=dom)
addfriend_dz(uid=294300, domain=dom)
addfriend_dz(uid=294299, domain=dom)
addfriend_dz(uid=294298, domain=dom)
addfriend_dz(uid=294297, domain=dom)
addfriend_dz(uid=294296, domain=dom)
addfriend_dz(uid=294295, domain=dom)
addfriend_dz(uid=294294, domain=dom)
addfriend_dz(uid=294293, domain=dom)
addfriend_dz(uid=294292, domain=dom)
addfriend_dz(uid=294291, domain=dom)
addfriend_dz(uid=294290, domain=dom)
addfriend_dz(uid=294289, domain=dom)
addfriend_dz(uid=294288, domain=dom)
addfriend_dz(uid=294287, domain=dom)
addfriend_dz(uid=294286, domain=dom)
addfriend_dz(uid=294285, domain=dom)
addfriend_dz(uid=294284, domain=dom)
addfriend_dz(uid=294283, domain=dom)
addfriend_dz(uid=294282, domain=dom)
addfriend_dz(uid=294281, domain=dom)
addfriend_dz(uid=294280, domain=dom)
addfriend_dz(uid=294279, domain=dom)
addfriend_dz(uid=294278, domain=dom)
addfriend_dz(uid=294277, domain=dom)
addfriend_dz(uid=294276, domain=dom)
addfriend_dz(uid=294275, domain=dom)
addfriend_dz(uid=294274, domain=dom)
addfriend_dz(uid=294273, domain=dom)
addfriend_dz(uid=294272, domain=dom)
addfriend_dz(uid=294271, domain=dom)
addfriend_dz(uid=294270, domain=dom)
addfriend_dz(uid=294269, domain=dom)
addfriend_dz(uid=294268, domain=dom)
addfriend_dz(uid=294267, domain=dom)
addfriend_dz(uid=294266, domain=dom)
addfriend_dz(uid=294265, domain=dom)
addfriend_dz(uid=294264, domain=dom)
addfriend_dz(uid=294263, domain=dom)
